ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1999-06-30,19.5366053285993,7.083914159549887,35.563356160333235,19.5366053285993,19.5366053285993,1.6167732193476618,1.6167732193476618,1.6167732193476618,-0.08806876121929208,-0.08806876121929208,-0.08806876121929208,1.7048419805669541,1.7048419805669541,1.7048419805669541,0.0,0.0,0.0,21.15337854794696
1999-07-01,19.544584562709336,7.188278543487109,35.24483336279636,19.544584562709336,19.544584562709336,1.733630813184437,1.733630813184437,1.733630813184437,0.006157461249793751,0.006157461249793751,0.006157461249793751,1.727473351934643,1.727473351934643,1.727473351934643,0.0,0.0,0.0,21.278215375893772
1999-07-02,19.55256379681937,7.478649760983397,35.46841338467053,19.55256379681937,19.55256379681937,1.7606938059023196,1.7606938059023196,1.7606938059023196,0.010792181851551574,0.010792181851551574,0.010792181851551574,1.749901624050768,1.749901624050768,1.749901624050768,0.0,0.0,0.0,21.31325760272169
1999-07-06,19.58448073325952,7.176086242793948,34.941854066233965,19.58448073325952,19.58448073325952,1.7868871395019252,1.7868871395019252,1.7868871395019252,-0.051349760235794656,-0.051349760235794656,-0.051349760235794656,1.83823689973772,1.83823689973772,1.83823689973772,0.0,0.0,0.0,21.371367872761446
1999-07-07,19.59245996736956,7.379171757838971,35.46912118002982,19.59245996736956,19.59245996736956,1.7719107830602585,1.7719107830602585,1.7719107830602585,-0.0880687612194114,-0.0880687612194114,-0.0880687612194114,1.8599795442796698,1.8599795442796698,1.8599795442796698,0.0,0.0,0.0,21.36437075042982
1999-07-08,19.600439201479595,6.670772224858097,34.21986738322337,19.600439201479595,19.600439201479595,1.8876464954962946,1.8876464954962946,1.8876464954962946,0.006157461250875713,0.006157461250875713,0.006157461250875713,1.8814890342454187,1.8814890342454187,1.8814890342454187,0.0,0.0,0.0,21.48808569697589
1999-07-09,19.608418435589634,7.81886410962638,35.7593015203142,19.608418435589634,19.608418435589634,1.9134475588682485,1.9134475588682485,1.9134475588682485,0.010792181851877794,0.010792181851877794,0.010792181851877794,1.9026553770163708,1.9026553770163708,1.9026553770163708,0.0,0.0,0.0,21.521865994457883
1999-07-12,19.63235613791975,7.826568725538737,35.45906489559871,19.63235613791975,19.63235613791975,1.9959138389070166,1.9959138389070166,1.9959138389070166,0.033505197480345715,0.033505197480345715,0.033505197480345715,1.9624086414266708,1.9624086414266708,1.9624086414266708,0.0,0.0,0.0,21.628269976826765
1999-07-13,19.64033537202978,6.926986061553782,35.293057902771075,19.64033537202978,19.64033537202978,1.928977453587573,1.928977453587573,1.928977453587573,-0.05134976023553288,-0.05134976023553288,-0.05134976023553288,1.9803272138231058,1.9803272138231058,1.9803272138231058,0.0,0.0,0.0,21.569312825617356
1999-07-14,19.648314606139824,7.74202911589562,34.77181273939458,19.648314606139824,19.648314606139824,1.9087196833804827,1.9087196833804827,1.9087196833804827,-0.08806876121917243,-0.08806876121917243,-0.08806876121917243,1.996788444599655,1.996788444599655,1.996788444599655,0.0,0.0,0.0,21.557034289520306
1999-07-15,19.656293840249862,8.16901724003136,35.95295624880221,19.656293840249862,19.656293840249862,2.0176373270572023,2.0176373270572023,2.0176373270572023,0.006157461250183179,0.006157461250183179,0.006157461250183179,2.011479865807019,2.011479865807019,2.011479865807019,0.0,0.0,0.0,21.673931167307064
1999-07-16,19.664273074359894,6.982425651305951,35.707899365456534,19.664273074359894,19.664273074359894,2.034866542113699,2.034866542113699,2.034866542113699,0.010792181852204014,0.010792181852204014,0.010792181852204014,2.024074360261495,2.024074360261495,2.024074360261495,0.0,0.0,0.0,21.699139616473595
1999-07-19,19.688210776690006,7.463149267138674,36.16942453452995,19.688210776690006,19.688210776690006,2.0794900244051675,2.0794900244051675,2.0794900244051675,0.03350519748024552,0.03350519748024552,0.03350519748024552,2.045984826924922,2.045984826924922,2.045984826924922,0.0,0.0,0.0,21.767700801095174
1999-07-20,19.696190010800045,6.37298573719037,35.029523019616626,19.696190010800045,19.696190010800045,1.9956170068970356,1.9956170068970356,1.9956170068970356,-0.051349760235829205,-0.051349760235829205,-0.051349760235829205,2.046966767132865,2.046966767132865,2.046966767132865,0.0,0.0,0.0,21.69180701769708
1999-07-21,19.704169244910084,7.387491196414468,34.75675258436961,19.704169244910084,19.704169244910084,1.956275361184275,1.956275361184275,1.956275361184275,-0.08806876121893338,-0.08806876121893338,-0.08806876121893338,2.044344122403208,2.044344122403208,2.044344122403208,0.0,0.0,0.0,21.66044460609436
1999-07-22,19.71214847902012,8.712259486626438,34.914678755749776,19.71214847902012,19.71214847902012,2.0440734448814357,2.0440734448814357,2.0440734448814357,0.006157461249697721,0.006157461249697721,0.006157461249697721,2.037915983631738,2.037915983631738,2.037915983631738,0.0,0.0,0.0,21.756221923901556
1999-07-23,19.720127713130157,8.469044541064063,36.01861610125062,19.720127713130157,19.720127713130157,2.038331074522987,2.038331074522987,2.038331074522987,0.010792181851802802,0.010792181851802802,0.010792181851802802,2.0275388926711844,2.0275388926711844,2.0275388926711844,0.0,0.0,0.0,21.758458787653144
1999-07-26,19.744065415460273,8.039478207366585,36.114325349803785,19.744065415460273,19.744065415460273,2.0058138041406184,2.0058138041406184,2.0058138041406184,0.03350519748095731,0.03350519748095731,0.03350519748095731,1.9723086066596613,1.9723086066596613,1.9723086066596613,0.0,0.0,0.0,21.749879219600892
1999-07-27,19.752044649570305,6.909224063117912,35.944677373895246,19.752044649570305,19.752044649570305,1.894764233429259,1.894764233429259,1.894764233429259,-0.05134976023612552,-0.05134976023612552,-0.05134976023612552,1.9461139936653844,1.9461139936653844,1.9461139936653844,0.0,0.0,0.0,21.646808882999565
1999-07-28,19.760023883680343,7.46881459154671,35.320191248513225,19.760023883680343,19.760023883680343,1.8282854768665222,1.8282854768665222,1.8282854768665222,-0.08806876121905267,-0.08806876121905267,-0.08806876121905267,1.916354238085575,1.916354238085575,1.916354238085575,0.0,0.0,0.0,21.588309360546866
1999-07-29,19.768003117790386,8.230831988572723,35.98960199790722,19.768003117790386,19.768003117790386,1.8895052885075654,1.8895052885075654,1.8895052885075654,0.006157461250050113,0.006157461250050113,0.006157461250050113,1.8833478272575153,1.8833478272575153,1.8833478272575153,0.0,0.0,0.0,21.65750840629795
1999-07-30,19.775982351900414,7.525448932350379,36.35884323986253,19.775982351900414,19.775982351900414,1.858282886672092,1.858282886672092,1.858282886672092,0.010792181851787304,0.010792181851787304,0.010792181851787304,1.8474907048203049,1.8474907048203049,1.8474907048203049,0.0,0.0,0.0,21.634265238572507
1999-08-02,19.79992005423053,6.977541799635691,35.1149603390226,19.79992005423053,19.79992005423053,1.7612995870397363,1.7612995870397363,1.7612995870397363,0.033505197481030084,0.033505197481030084,0.033505197481030084,1.7277943895587065,1.7277943895587065,1.7277943895587065,0.0,0.0,0.0,21.561219641270267
1999-08-03,19.80789928834057,7.938842464053882,35.6910522743367,19.80789928834057,19.80789928834057,1.6344364028927354,1.6344364028927354,1.6344364028927354,-0.0513497602358849,-0.0513497602358849,-0.0513497602358849,1.6857861631286204,1.6857861631286204,1.6857861631286204,0.0,0.0,0.0,21.442335691233303
1999-08-04,19.815878522450607,8.220863473552177,36.33143437205606,19.815878522450607,19.815878522450607,1.5557141247410828,1.5557141247410828,1.5557141247410828,-0.08806876121941337,-0.08806876121941337,-0.08806876121941337,1.6437828859604962,1.6437828859604962,1.6437828859604962,0.0,0.0,0.0,21.37159264719169
1999-08-05,19.823857756560642,7.408962830331294,36.36367605555352,19.823857756560642,19.823857756560642,1.6086041078056492,1.6086041078056492,1.6086041078056492,0.006157461250402521,0.006157461250402521,0.006157461250402521,1.6024466465552467,1.6024466465552467,1.6024466465552467,0.0,0.0,0.0,21.432461864366292
1999-08-06,19.83183699067068,7.522891688997901,35.439438272562505,19.83183699067068,19.83183699067068,1.5732273162291832,1.5732273162291832,1.5732273162291832,0.010792181852455302,0.010792181852455302,0.010792181852455302,1.562435134376728,1.562435134376728,1.562435134376728,0.0,0.0,0.0,21.405064306899863
1999-08-09,19.855774693000793,7.507016811074129,35.435255429455374,19.855774693000793,19.855774693000793,1.4900212315029198,1.4900212315029198,1.4900212315029198,0.03350519748092984,0.03350519748092984,0.03350519748092984,1.45651603402199,1.45651603402199,1.45651603402199,0.0,0.0,0.0,21.34579592450371
1999-08-10,19.863753927110828,6.915088823920672,35.14325175596464,19.863753927110828,19.863753927110828,1.3763720736814922,1.3763720736814922,1.3763720736814922,-0.051349760235623106,-0.051349760235623106,-0.051349760235623106,1.4277218339171156,1.4277218339171156,1.4277218339171156,0.0,0.0,0.0,21.24012600079232
1999-08-11,19.871733161220867,7.105049280905508,36.48951424804795,19.871733161220867,19.871733161220867,1.3148421021743697,1.3148421021743697,1.3148421021743697,-0.08806876122013235,-0.08806876122013235,-0.08806876122013235,1.402910863394502,1.402910863394502,1.402910863394502,0.0,0.0,0.0,21.186575263395238
1999-08-12,19.87971239533091,6.360631842651285,35.93292220405208,19.87971239533091,19.87971239533091,1.3885438089669093,1.3885438089669093,1.3885438089669093,0.006157461250232451,0.006157461250232451,0.006157461250232451,1.3823863477166771,1.3823863477166771,1.3823863477166771,0.0,0.0,0.0,21.268256204297817
1999-08-13,19.88769162944094,6.670357710513609,35.60505513175028,19.88769162944094,19.88769162944094,1.3771404314746962,1.3771404314746962,1.3771404314746962,0.010792181852395808,0.010792181852395808,0.010792181852395808,1.3663482496223005,1.3663482496223005,1.3663482496223005,0.0,0.0,0.0,21.264832060915637
1999-08-16,19.911629331771053,7.176386332844578,36.05245292138782,19.911629331771053,19.911629331771053,1.378975788267558,1.378975788267558,1.378975788267558,0.03350519748082961,0.03350519748082961,0.03350519748082961,1.3454705907867284,1.3454705907867284,1.3454705907867284,0.0,0.0,0.0,21.29060512003861
1999-08-17,19.91960856588109,6.5805017392800185,35.60887318952112,19.91960856588109,19.91960856588109,1.2957681804076222,1.2957681804076222,1.2957681804076222,-0.05134976023647759,-0.05134976023647759,-0.05134976023647759,1.3471179406440998,1.3471179406440998,1.3471179406440998,0.0,0.0,0.0,21.215376746288715
1999-08-18,19.92758779999113,6.832881868731561,36.21888940316609,19.92758779999113,19.92758779999113,1.2644794818201535,1.2644794818201535,1.2644794818201535,-0.08806876121965199,-0.08806876121965199,-0.08806876121965199,1.3525482430398055,1.3525482430398055,1.3525482430398055,0.0,0.0,0.0,21.192067281811283
1999-08-19,19.935567034101165,6.555112524025165,34.46522904164382,19.935567034101165,19.935567034101165,1.3674476992472846,1.3674476992472846,1.3674476992472846,0.006157461249747008,0.006157461249747008,0.006157461249747008,1.3612902379975376,1.3612902379975376,1.3612902379975376,0.0,0.0,0.0,21.30301473334845
1999-08-20,19.943546268211204,7.28362292277452,35.52490852490581,19.943546268211204,19.943546268211204,1.3835718804274184,1.3835718804274184,1.3835718804274184,0.010792181852380248,0.010792181852380248,0.010792181852380248,1.3727796985750382,1.3727796985750382,1.3727796985750382,0.0,0.0,0.0,21.327118148638622
1999-08-23,19.967483970541316,7.899149259117528,35.262497253320895,19.967483970541316,19.967483970541316,1.4504884187389024,1.4504884187389024,1.4504884187389024,0.03350519748113538,0.03350519748113538,0.03350519748113538,1.416983221257767,1.416983221257767,1.416983221257767,0.0,0.0,0.0,21.41797238928022
1999-08-24,19.97546320465135,7.7520059646203805,34.993890322760336,19.97546320465135,19.97546320465135,1.381109391851781,1.381109391851781,1.381109391851781,-0.051349760236795085,-0.051349760236795085,-0.051349760236795085,1.4324591520885759,1.4324591520885759,1.4324591520885759,0.0,0.0,0.0,21.35657259650313
1999-08-25,19.98344243876139,6.713508947511068,35.71161919841171,19.98344243876139,19.98344243876139,1.358923432579287,1.358923432579287,1.358923432579287,-0.088068761219413,-0.088068761219413,-0.088068761219413,1.4469921937987003,1.4469921937987003,1.4469921937987003,0.0,0.0,0.0,21.342365871340675
1999-08-26,19.99142167287143,7.185837323194325,35.55195011404213,19.99142167287143,19.99142167287143,1.4659563604367796,1.4659563604367796,1.4659563604367796,0.006157461250099401,0.006157461250099401,0.006157461250099401,1.4597988991866802,1.4597988991866802,1.4597988991866802,0.0,0.0,0.0,21.45737803330821
1999-08-27,19.999400906981464,7.776215511573001,35.295753002168155,19.999400906981464,19.999400906981464,1.4809195967056579,1.4809195967056579,1.4809195967056579,0.01079218185236475,0.01079218185236475,0.01079218185236475,1.4701274148532932,1.4701274148532932,1.4701274148532932,0.0,0.0,0.0,21.48032050368712
1999-08-31,20.03131784342162,7.829690830993428,34.661178612061256,20.03131784342162,20.03131784342162,1.4224553910703102,1.4224553910703102,1.4224553910703102,-0.051349760236533266,-0.051349760236533266,-0.051349760236533266,1.4738051513068435,1.4738051513068435,1.4738051513068435,0.0,0.0,0.0,21.45377323449193
1999-09-01,20.039297077531657,7.563125225524553,35.652639000454364,20.039297077531657,20.039297077531657,1.3748168806510217,1.3748168806510217,1.3748168806510217,-0.08806876121977367,-0.08806876121977367,-0.08806876121977367,1.4628856418707954,1.4628856418707954,1.4628856418707954,0.0,0.0,0.0,21.41411395818268
1999-09-02,20.04727631164169,7.033568211575878,35.348559218662764,20.04727631164169,20.04727631164169,1.4528067807224836,1.4528067807224836,1.4528067807224836,0.006157461250451793,0.006157461250451793,0.006157461250451793,1.4466493194720318,1.4466493194720318,1.4466493194720318,0.0,0.0,0.0,21.50008309236417
1999-09-03,20.055255545751727,7.715649754356929,35.9066193701454,20.055255545751727,20.055255545751727,1.4358203469515827,1.4358203469515827,1.4358203469515827,0.010792181852690985,0.010792181852690985,0.010792181852690985,1.4250281650988916,1.4250281650988916,1.4250281650988916,0.0,0.0,0.0,21.49107589270331
1999-09-06,20.07919324808184,7.517332129001143,35.682040579789266,20.07919324808184,20.07919324808184,1.362705581726328,1.362705581726328,1.362705581726328,0.03350519748110793,0.03350519748110793,0.03350519748110793,1.3292003842452198,1.3292003842452198,1.3292003842452198,0.0,0.0,0.0,21.441898829808167
1999-09-07,20.08717248219188,7.6362434815081714,36.269719424412024,20.08717248219188,20.08717248219188,1.2366930175137025,1.2366930175137025,1.2366930175137025,-0.05134976023573454,-0.05134976023573454,-0.05134976023573454,1.2880427777494372,1.2880427777494372,1.2880427777494372,0.0,0.0,0.0,21.32386549970558
1999-09-08,20.095151716301913,6.897736860014427,33.735414132755956,20.095151716301913,20.095151716301913,1.1550668389809673,1.1550668389809673,1.1550668389809673,-0.08806876122013432,-0.08806876122013432,-0.08806876122013432,1.2431356002011018,1.2431356002011018,1.2431356002011018,0.0,0.0,0.0,21.25021855528288
1999-09-09,20.103130950411952,7.796373770771463,35.72664339196814,20.103130950411952,20.103130950411952,1.2013102159083675,1.2013102159083675,1.2013102159083675,0.00615746124996635,0.00615746124996635,0.00615746124996635,1.195152754658401,1.195152754658401,1.195152754658401,0.0,0.0,0.0,21.30444116632032
1999-09-10,20.111110184521987,6.948913204122514,34.34470893646034,20.111110184521987,20.111110184521987,1.1556452027659272,1.1556452027659272,1.1556452027659272,0.010792181852631491,0.010792181852631491,0.010792181852631491,1.1448530209132957,1.1448530209132957,1.1448530209132957,0.0,0.0,0.0,21.266755387287915
1999-09-13,20.1350478868521,6.864371494421849,35.12197907572551,20.1350478868521,20.1350478868521,1.022019260650205,1.022019260650205,1.022019260650205,0.033505197481007706,0.033505197481007706,0.033505197481007706,0.9885140631691973,0.9885140631691973,0.9885140631691973,0.0,0.0,0.0,21.157067147502303
1999-09-14,20.143027120962138,7.79736786980295,35.948969652839736,20.143027120962138,20.143027120962138,0.8862019758888768,0.8862019758888768,0.8862019758888768,-0.05134976023549393,-0.05134976023549393,-0.05134976023549393,0.9375517361243707,0.9375517361243707,0.9375517361243707,0.0,0.0,0.0,21.029229096851015
1999-09-15,20.15100635507218,5.571317256860475,35.02006852561698,20.15100635507218,20.15100635507218,0.8005715453859453,0.8005715453859453,0.8005715453859453,-0.08806876121965396,-0.08806876121965396,-0.08806876121965396,0.8886403066055993,0.8886403066055993,0.8886403066055993,0.0,0.0,0.0,20.951577900458126
1999-09-16,20.15898558918221,7.2455222980777485,34.518442640191566,20.15898558918221,20.15898558918221,0.8487714603596053,0.8487714603596053,0.8487714603596053,0.0061574612497962795,0.0061574612497962795,0.0061574612497962795,0.842613999109809,0.842613999109809,0.842613999109809,0.0,0.0,0.0,21.007757049541812
1999-09-17,20.16696482329225,6.549813428613091,34.617397086205784,20.16696482329225,20.16696482329225,0.8110347184011326,0.8110347184011326,0.8110347184011326,0.010792181852615977,0.010792181852615977,0.010792181852615977,0.8002425365485166,0.8002425365485166,0.8002425365485166,0.0,0.0,0.0,20.977999541693382
1999-09-20,20.190902525622363,7.166025594791236,35.24922799444648,20.190902525622363,20.190902525622363,0.7348869367145149,0.7348869367145149,0.7348869367145149,0.03350519748108048,0.03350519748108048,0.03350519748108048,0.7013817392334345,0.7013817392334345,0.7013817392334345,0.0,0.0,0.0,20.925789462336876
1999-09-21,20.1988817597324,7.424512658426963,35.73825285866818,20.1988817597324,20.1988817597324,0.6280327836082894,0.6280327836082894,0.6280327836082894,-0.051349760235790264,-0.051349760235790264,-0.051349760235790264,0.6793825438440795,0.6793825438440795,0.6793825438440795,0.0,0.0,0.0,20.826914543340692
1999-09-22,20.206860993842437,7.496563226176776,33.83936528457521,20.206860993842437,20.206860993842437,0.5752302136680224,0.5752302136680224,0.5752302136680224,-0.08806876121881525,-0.08806876121881525,-0.08806876121881525,0.6632989748868376,0.6632989748868376,0.6632989748868376,0.0,0.0,0.0,20.782091207510458
1999-09-23,20.214840227952475,5.675908194637088,35.11233702577898,20.214840227952475,20.214840227952475,0.6593362028221335,0.6593362028221335,0.6593362028221335,0.006157461250148672,0.006157461250148672,0.006157461250148672,0.6531787415719849,0.6531787415719849,0.6531787415719849,0.0,0.0,0.0,20.874176430774607
1999-09-24,20.22281946206251,6.177628057036523,34.487791979357574,20.22281946206251,20.22281946206251,0.6597130681217714,0.6597130681217714,0.6597130681217714,0.010792181851872987,0.010792181851872987,0.010792181851872987,0.6489208862698984,0.6489208862698984,0.6489208862698984,0.0,0.0,0.0,20.88253253018428
1999-09-27,20.246757164392626,7.722862550191062,35.60882801908507,20.246757164392626,20.246757164392626,0.7016377485046095,0.7016377485046095,0.7016377485046095,0.03350519748138622,0.03350519748138622,0.03350519748138622,0.6681325510232232,0.6681325510232232,0.6681325510232232,0.0,0.0,0.0,20.948394912897236
1999-09-28,20.25473639850266,7.4105495107735155,34.17030178823468,20.25473639850266,20.25473639850266,0.6321088758114816,0.6321088758114816,0.6321088758114816,-0.05134976023608659,-0.05134976023608659,-0.05134976023608659,0.6834586360475682,0.6834586360475682,0.6834586360475682,0.0,0.0,0.0,20.886845274314144
1999-09-29,20.262715632612704,6.487870679876562,34.08545351384191,20.262715632612704,20.262715632612704,0.6140094009678081,0.6140094009678081,0.6140094009678081,-0.08806876121917595,-0.08806876121917595,-0.08806876121917595,0.702078162186984,0.702078162186984,0.702078162186984,0.0,0.0,0.0,20.876725033580513
1999-09-30,20.27069486672274,7.629643470570065,34.35755563196029,20.27069486672274,20.27069486672274,0.7293016722672863,0.7293016722672863,0.7293016722672863,0.006157461250501065,0.006157461250501065,0.006157461250501065,0.7231442110167852,0.7231442110167852,0.7231442110167852,0.0,0.0,0.0,20.999996538990025
1999-10-01,20.27867410083277,7.100924931789928,35.30945265871856,20.27867410083277,20.27867410083277,0.7565306160326797,0.7565306160326797,0.7565306160326797,0.010792181851471759,0.010792181851471759,0.010792181851471759,0.7457384341812081,0.7457384341812081,0.7457384341812081,0.0,0.0,0.0,21.03520471686545
1999-10-04,20.302611803162883,6.7631455888458865,34.701394353198104,20.302611803162883,20.302611803162883,0.84639056537575,0.84639056537575,0.84639056537575,0.033505197480646995,0.033505197480646995,0.033505197480646995,0.812885367895103,0.812885367895103,0.812885367895103,0.0,0.0,0.0,21.149002368538632
1999-10-05,20.310591037272925,7.024078925977588,35.12289696160375,20.310591037272925,20.310591037272925,0.7803883606027454,0.7803883606027454,0.7803883606027454,-0.0513497602358248,-0.0513497602358248,-0.0513497602358248,0.8317381208385701,0.8317381208385701,0.8317381208385701,0.0,0.0,0.0,21.09097939787567
1999-10-06,20.31857027138296,7.468826230696675,34.26559496396918,20.31857027138296,20.31857027138296,0.7591530989595607,0.7591530989595607,0.7591530989595607,-0.08806876121929526,-0.08806876121929526,-0.08806876121929526,0.847221860178856,0.847221860178856,0.847221860178856,0.0,0.0,0.0,21.07772337034252
1999-10-07,20.326549505492995,6.594337915799133,34.70543069766444,20.326549505492995,20.326549505492995,0.86461004927105,0.86461004927105,0.86461004927105,0.006157461250015621,0.006157461250015621,0.006157461250015621,0.8584525880210343,0.8584525880210343,0.8584525880210343,0.0,0.0,0.0,21.191159554764045
1999-10-08,20.33452873960303,7.308649065183555,35.506710440883516,20.33452873960303,20.33452873960303,0.8754188951688093,0.8754188951688093,0.8754188951688093,0.010792181851797979,0.010792181851797979,0.010792181851797979,0.8646267133170115,0.8646267133170115,0.8646267133170115,0.0,0.0,0.0,21.20994763477184
1999-10-11,20.358466441933142,6.381797607159953,34.75378881963342,20.358466441933142,20.358466441933142,0.8798326679136054,0.8798326679136054,0.8798326679136054,0.03350519748031375,0.03350519748031375,0.03350519748031375,0.8463274704332917,0.8463274704332917,0.8463274704332917,0.0,0.0,0.0,21.238299109846746
1999-10-12,20.366445676043185,7.883615622780326,36.24170454511045,20.366445676043185,20.366445676043185,0.7750521434150269,0.7750521434150269,0.7750521434150269,-0.05134976023558418,-0.05134976023558418,-0.05134976023558418,0.8264019036506111,0.8264019036506111,0.8264019036506111,0.0,0.0,0.0,21.141497819458213
1999-10-13,20.374424910153227,6.930876986556555,36.25744047702439,20.374424910153227,20.374424910153227,0.7110541361520271,0.7110541361520271,0.7110541361520271,-0.08806876121905624,-0.08806876121905624,-0.08806876121905624,0.7991228973710833,0.7991228973710833,0.7991228973710833,0.0,0.0,0.0,21.085479046305252
1999-10-14,20.382404144263262,6.414607786608986,35.81775943260612,20.382404144263262,20.382404144263262,0.7705942824270275,0.7705942824270275,0.7705942824270275,0.006157461249323089,0.006157461249323089,0.006157461249323089,0.7644368211777045,0.7644368211777045,0.7644368211777045,0.0,0.0,0.0,21.15299842669029
1999-10-15,20.390383378373297,7.701070584302083,34.92763885637869,20.390383378373297,20.390383378373297,0.7332226406109351,0.7332226406109351,0.7332226406109351,0.01079218185212423,0.01079218185212423,0.01079218185212423,0.7224304587588108,0.7224304587588108,0.7224304587588108,0.0,0.0,0.0,21.123606018984233
1999-10-18,20.414321080703406,5.678318624896296,34.36809137411452,20.414321080703406,20.414321080703406,0.5888528933384275,0.5888528933384275,0.5888528933384275,0.03350519748021352,0.03350519748021352,0.03350519748021352,0.5553476958582141,0.5553476958582141,0.5553476958582141,0.0,0.0,0.0,21.003173974041832
1999-10-19,20.422300314813448,6.557527783299398,34.77739963850774,20.422300314813448,20.422300314813448,0.43616515168653053,0.43616515168653053,0.43616515168653053,-0.05134976023588051,-0.05134976023588051,-0.05134976023588051,0.48751491192241103,0.48751491192241103,0.48751491192241103,0.0,0.0,0.0,20.85846546649998
1999-10-20,20.430279548923483,6.15461634688621,33.925066981752295,20.430279548923483,20.430279548923483,0.32657152081836693,0.32657152081836693,0.32657152081836693,-0.08806876121881724,-0.08806876121881724,-0.08806876121881724,0.4146402820371842,0.4146402820371842,0.4146402820371842,0.0,0.0,0.0,20.75685106974185
1999-10-21,20.43825878303352,7.376116173466134,35.74453870248786,20.43825878303352,20.43825878303352,0.3436160040570867,0.3436160040570867,0.3436160040570867,0.0061574612504050495,0.0061574612504050495,0.0061574612504050495,0.33745854280668164,0.33745854280668164,0.33745854280668164,0.0,0.0,0.0,20.781874787090604
1999-10-22,20.446238017143553,5.892983475449228,34.16156874141117,20.446238017143553,20.446238017143553,0.2675502816505993,0.2675502816505993,0.2675502816505993,0.010792181851722987,0.010792181851722987,0.010792181851722987,0.2567580997988763,0.2567580997988763,0.2567580997988763,0.0,0.0,0.0,20.713788298794153
1999-10-25,20.470175719473666,6.443899368205301,34.868871162211384,20.470175719473666,20.470175719473666,0.03533226674471922,0.03533226674471922,0.03533226674471922,0.03350519748051928,0.03350519748051928,0.03350519748051928,0.0018270692641999288,0.0018270692641999288,0.0018270692641999288,0.0,0.0,0.0,20.505507986218387
1999-10-26,20.478154953583708,6.51941524251434,34.67430733122053,20.478154953583708,20.478154953583708,-0.1360184592237205,-0.1360184592237205,-0.1360184592237205,-0.05134976023617684,-0.05134976023617684,-0.05134976023617684,-0.08466869898754366,-0.08466869898754366,-0.08466869898754366,0.0,0.0,0.0,20.342136494359988
1999-10-27,20.48613418769375,6.967990639783057,34.219488043029806,20.48613418769375,20.48613418769375,-0.2586803803217635,-0.2586803803217635,-0.2586803803217635,-0.08806876121917792,-0.08806876121917792,-0.08806876121917792,-0.1706116191025856,-0.1706116191025856,-0.1706116191025856,0.0,0.0,0.0,20.227453807371987
1999-10-28,20.494113421803778,6.040023657505681,34.33172801935619,20.494113421803778,20.494113421803778,-0.24913270012039146,-0.24913270012039146,-0.24913270012039146,0.00615746125044207,0.00615746125044207,0.00615746125044207,-0.25529016137083355,-0.25529016137083355,-0.25529016137083355,0.0,0.0,0.0,20.244980721683387
1999-10-29,20.50209265591382,5.326133603629973,34.81494928180133,20.50209265591382,20.50209265591382,-0.3272718516753054,-0.3272718516753054,-0.3272718516753054,0.010792181851707442,0.010792181851707442,0.010792181851707442,-0.33806403352701286,-0.33806403352701286,-0.33806403352701286,0.0,0.0,0.0,20.174820804238514
1999-11-01,20.52603035824393,6.305265412129299,33.512479373043995,20.52603035824393,20.52603035824393,-0.5363515144960208,-0.5363515144960208,-0.5363515144960208,0.03350519748082507,0.03350519748082507,0.03350519748082507,-0.5698567119768458,-0.5698567119768458,-0.5698567119768458,0.0,0.0,0.0,19.989678843747907
1999-11-02,20.534009592353975,7.22127592724417,33.69933609173098,20.534009592353975,20.534009592353975,-0.6917487478237264,-0.6917487478237264,-0.6917487478237264,-0.051349760235936216,-0.051349760235936216,-0.051349760235936216,-0.6403989875877902,-0.6403989875877902,-0.6403989875877902,0.0,0.0,0.0,19.842260844530248
1999-11-03,20.541988826464006,6.063196647750398,34.000838495288974,20.541988826464006,20.541988826464006,-0.795301303380889,-0.795301303380889,-0.795301303380889,-0.08806876121929721,-0.08806876121929721,-0.08806876121929721,-0.7072325421615918,-0.7072325421615918,-0.7072325421615918,0.0,0.0,0.0,19.746687523083118
1999-11-04,20.54996806057404,5.700288950566539,33.75511275235496,20.54996806057404,20.54996806057404,-0.7641473223735505,-0.7641473223735505,-0.7641473223735505,0.006157461250794462,0.006157461250794462,0.006157461250794462,-0.7703047836243448,-0.7703047836243448,-0.7703047836243448,0.0,0.0,0.0,19.785820738200492
1999-11-05,20.557947294684077,5.4457515483577446,33.814241149389964,20.557947294684077,20.557947294684077,-0.8188707300890579,-0.8188707300890579,-0.8188707300890579,0.010792181852033646,0.010792181852033646,0.010792181852033646,-0.8296629119410914,-0.8296629119410914,-0.8296629119410914,0.0,0.0,0.0,19.73907656459502
1999-11-08,20.58188499701419,5.5479617333493305,33.35293870959493,20.58188499701419,20.58188499701419,-0.953769803172096,-0.953769803172096,-0.953769803172096,0.03350519748049183,0.03350519748049183,0.03350519748049183,-0.9872750006525879,-0.9872750006525879,-0.9872750006525879,0.0,0.0,0.0,19.628115193842092
1999-11-09,20.58986423112423,4.401437119992561,33.45381597259605,20.58986423112423,20.58986423112423,-1.0853318059972807,-1.0853318059972807,-1.0853318059972807,-0.05134976023567444,-0.05134976023567444,-0.05134976023567444,-1.0339820457616065,-1.0339820457616065,-1.0339820457616065,0.0,0.0,0.0,19.50453242512695
